year,month,day,date,aam,dt,phase,amp
1993,3,9,1993-3-9,0.25,0.81,4.5,0.9
1993,3,10,1993-3-10,0.37,1.62,4.5,1.7
1993,3,11,1993-3-11,0.65,1.68,4.5,1.8
1993,3,12,1993-3-12,0.79,1.3,5.5,1.5
1993,3,13,1993-3-13,0.99,1.51,5.5,1.8
1993,3,14,1993-3-14,1.13,0.25,6.5,1.2
1993,3,15,1993-3-15,1.05,-1.31,7.5,1.7
1993,3,16,1993-3-16,0.86,-0.85,7.5,1.2
1993,3,17,1993-3-17,0.86,0.37,5.5,0.9
1993,3,18,1993-3-18,0.9,-0.39,7.5,1
1993,3,19,1993-3-19,0.76,-0.86,7.5,1.1
1993,3,20,1993-3-20,0.71,-0.21,6.5,0.7
1993,3,21,1993-3-21,0.68,-0.75,7.5,1
1993,3,22,1993-3-22,0.53,-0.72,7.5,0.9
1993,3,23,1993-3-23,0.52,0.39,5.5,0.7
1993,3,24,1993-3-24,0.6,0.52,5.5,0.8
1993,3,25,1993-3-25,0.65,0.4,5.5,0.8
1993,3,26,1993-3-26,0.7,0.02,6.5,0.7
1993,3,27,1993-3-27,0.65,-0.33,7.5,0.7
1993,3,28,1993-3-28,0.65,0.62,5.5,0.9
1993,3,29,1993-3-29,0.78,0.57,5.5,1
1993,3,30,1993-3-30,0.75,-1.08,7.5,1.3
1993,3,31,1993-3-31,0.54,-1.55,0.5,1.6
1993,4,1,1993-4-1,0.39,-0.65,7.5,0.8
1993,4,2,1993-4-2,0.37,-0.07,6.5,0.4
1993,4,3,1993-4-3,0.36,0.04,6.5,0.4
1993,4,4,1993-4-4,0.4,0.84,5.5,0.9
1993,4,5,1993-4-5,0.59,2.01,4.5,2.1
1993,4,6,1993-4-6,0.87,1.81,5.5,2
1993,4,7,1993-4-7,1.03,0.81,5.5,1.3
1993,4,8,1993-4-8,1.13,1.49,5.5,1.9
1993,4,9,1993-4-9,1.41,2.07,5.5,2.5
1993,4,10,1993-4-10,1.59,0.48,6.5,1.7
1993,4,11,1993-4-11,1.53,-1.19,7.5,1.9
1993,4,12,1993-4-12,1.35,-0.9,7.5,1.6
1993,4,13,1993-4-13,1.32,0.16,6.5,1.3
1993,4,14,1993-4-14,1.36,0.09,6.5,1.4
1993,4,15,1993-4-15,1.34,-0.25,6.5,1.4
1993,4,16,1993-4-16,1.3,-0.2,6.5,1.3
1993,4,17,1993-4-17,1.28,-0.5,6.5,1.4
1993,4,18,1993-4-18,1.17,-0.93,7.5,1.5
1993,4,19,1993-4-19,1.06,-0.95,7.5,1.4
1993,4,20,1993-4-20,0.97,0.34,6.5,1
1993,4,21,1993-4-21,1.15,1.98,5.5,2.3
1993,4,22,1993-4-22,1.41,1.41,5.5,2
1993,4,23,1993-4-23,1.49,0.24,6.5,1.5
1993,4,24,1993-4-24,1.49,-0.23,6.5,1.5
1993,4,25,1993-4-25,1.45,-0.19,6.5,1.5
1993,4,26,1993-4-26,1.45,0.07,6.5,1.5
1993,4,27,1993-4-27,1.46,0.06,6.5,1.5
1993,4,28,1993-4-28,1.47,0.26,6.5,1.5
1993,4,29,1993-4-29,1.52,0.23,6.5,1.5
1993,4,30,1993-4-30,1.53,-0.01,6.5,1.5
1993,5,1,1993-5-1,1.54,0.56,6.5,1.6
1993,5,2,1993-5-2,1.65,0.43,6.5,1.7
1993,5,3,1993-5-3,1.61,-0.85,7.5,1.8
1993,5,4,1993-5-4,1.45,-1.37,7.5,2
1993,5,5,1993-5-5,1.3,-0.75,7.5,1.5
1993,5,6,1993-5-6,1.24,-0.89,7.5,1.5
1993,5,7,1993-5-7,1.07,-0.95,7.5,1.4
1993,5,8,1993-5-8,1.01,-0.47,7.5,1.1
1993,5,9,1993-5-9,0.93,-0.82,7.5,1.2
1993,5,10,1993-5-10,0.82,-0.61,7.5,1
1993,5,11,1993-5-11,0.78,-0.01,6.5,0.8
1993,5,12,1993-5-12,0.79,-0.25,6.5,0.8
1993,5,13,1993-5-13,0.72,-0.45,7.5,0.8
1993,5,14,1993-5-14,0.7,0.22,6.5,0.7
1993,5,15,1993-5-15,0.75,-0.08,6.5,0.8
1993,5,16,1993-5-16,0.68,-0.17,6.5,0.7
1993,5,17,1993-5-17,0.73,0.55,5.5,0.9
1993,5,18,1993-5-18,0.81,0.86,5.5,1.2
1993,5,19,1993-5-19,0.93,0.56,5.5,1.1
1993,5,20,1993-5-20,0.96,0.31,6.5,1
1993,5,21,1993-5-21,1.03,0.65,5.5,1.2
1993,5,22,1993-5-22,1.1,0.44,6.5,1.2
1993,5,23,1993-5-23,1.11,-0.83,7.5,1.4
1993,5,24,1993-5-24,0.93,-1.02,7.5,1.4
1993,5,25,1993-5-25,0.9,0.34,6.5,1
1993,5,26,1993-5-26,1.01,1.31,5.5,1.7
1993,5,27,1993-5-27,1.22,1.95,5.5,2.3
1993,5,28,1993-5-28,1.48,1.85,5.5,2.4
1993,5,29,1993-5-29,1.64,0.19,6.5,1.7
1993,5,30,1993-5-30,1.53,-1.52,7.5,2.2
1993,5,31,1993-5-31,1.33,-0.75,7.5,1.5
1993,6,1,1993-6-1,1.34,0.11,6.5,1.3
1993,6,2,1993-6-2,1.3,-0.97,7.5,1.6
1993,6,3,1993-6-3,1.1,-1.82,7.5,2.1
1993,6,4,1993-6-4,0.9,-0.66,7.5,1.1
1993,6,5,1993-6-5,0.95,1.05,5.5,1.4
1993,6,6,1993-6-6,1.11,0.97,5.5,1.5
1993,6,7,1993-6-7,1.16,-0.14,6.5,1.2
1993,6,8,1993-6-8,1.11,0.06,6.5,1.1
1993,6,9,1993-6-9,1.21,1.14,5.5,1.7
1993,6,10,1993-6-10,1.36,0.68,5.5,1.5
1993,6,11,1993-6-11,1.35,-0.73,7.5,1.5
1993,6,12,1993-6-12,1.19,-1.62,7.5,2
1993,6,13,1993-6-13,0.96,-1.65,7.5,1.9
1993,6,14,1993-6-14,0.79,-1.04,7.5,1.3
1993,6,15,1993-6-15,0.71,0.1,6.5,0.7
1993,6,16,1993-6-16,0.8,0.8,5.5,1.1
1993,6,17,1993-6-17,0.89,0.69,5.5,1.1
1993,6,18,1993-6-18,0.97,0.61,5.5,1.1
1993,6,19,1993-6-19,1.03,0.02,6.5,1
1993,6,20,1993-6-20,0.98,-0.54,7.5,1.1
1993,6,21,1993-6-21,0.93,0.23,6.5,1
1993,6,22,1993-6-22,1.02,0.48,5.5,1.1
1993,6,23,1993-6-23,1.01,-0.76,7.5,1.3
1993,6,24,1993-6-24,0.85,-1.19,7.5,1.5
1993,6,25,1993-6-25,0.74,-0.58,7.5,0.9
1993,6,26,1993-6-26,0.69,-0.41,7.5,0.8
1993,6,27,1993-6-27,0.65,0.17,6.5,0.7
1993,6,28,1993-6-28,0.73,0.47,5.5,0.9
1993,6,29,1993-6-29,0.75,0.26,6.5,0.8
1993,6,30,1993-6-30,0.79,0.23,6.5,0.8
1993,7,1,1993-7-1,0.78,-0.74,7.5,1.1
1993,7,2,1993-7-2,0.61,-1.67,0.5,1.8
1993,7,3,1993-7-3,0.39,-1.42,0.5,1.5
1993,7,4,1993-7-4,0.25,-0.97,0.5,1
1993,7,5,1993-7-5,0.14,-0.61,0.5,0.6
1993,7,6,1993-7-6,0.1,-0.19,7.5,0.2
1993,7,7,1993-7-7,0.08,0.12,5.5,0.1
1993,7,8,1993-7-8,0.12,0.25,5.5,0.3
1993,7,9,1993-7-9,0.14,0.15,5.5,0.2
1993,7,10,1993-7-10,0.15,-0.06,6.5,0.2
1993,7,11,1993-7-11,0.12,-0.31,0.5,0.3
1993,7,12,1993-7-12,0.08,-0.31,0.5,0.3
1993,7,13,1993-7-13,0.06,0.15,4.5,0.2
1993,7,14,1993-7-14,0.13,0.82,4.5,0.8
1993,7,15,1993-7-15,0.24,0.55,5.5,0.6
1993,7,16,1993-7-16,0.25,-0.35,7.5,0.4
1993,7,17,1993-7-17,0.16,-0.78,0.5,0.8
1993,7,18,1993-7-18,0.07,-0.56,0.5,0.6
1993,7,19,1993-7-19,0.03,-0.12,0.5,0.1
1993,7,20,1993-7-20,0.06,0.93,4.5,0.9
1993,7,21,1993-7-21,0.26,1.85,4.5,1.9
1993,7,22,1993-7-22,0.49,1.51,4.5,1.6
1993,7,23,1993-7-23,0.64,0.9,5.5,1.1
1993,7,24,1993-7-24,0.74,0.85,5.5,1.1
1993,7,25,1993-7-25,0.85,0.43,5.5,1
1993,7,26,1993-7-26,0.83,-0.63,7.5,1
1993,7,27,1993-7-27,0.73,-0.29,6.5,0.8
1993,7,28,1993-7-28,0.79,1.07,5.5,1.3
1993,7,29,1993-7-29,0.97,1.33,5.5,1.6
1993,7,30,1993-7-30,1.1,0.63,5.5,1.3
1993,7,31,1993-7-31,1.13,-0.23,6.5,1.2
1993,8,1,1993-8-1,1.07,-0.26,6.5,1.1
1993,8,2,1993-8-2,1.09,0.46,5.5,1.2
1993,8,3,1993-8-3,1.17,0.7,5.5,1.4
1993,8,4,1993-8-4,1.25,0.54,5.5,1.4
1993,8,5,1993-8-5,1.31,0.51,6.5,1.4
1993,8,6,1993-8-6,1.37,-0.02,6.5,1.4
1993,8,7,1993-8-7,1.31,-0.53,6.5,1.4
1993,8,8,1993-8-8,1.24,-0.74,7.5,1.4
1993,8,9,1993-8-9,1.12,-1,7.5,1.5
1993,8,10,1993-8-10,1.01,-0.4,6.5,1.1
1993,8,11,1993-8-11,0.99,-0.51,7.5,1.1
1993,8,12,1993-8-12,0.87,-1.07,7.5,1.4
1993,8,13,1993-8-13,0.76,-0.17,6.5,0.8
1993,8,14,1993-8-14,0.8,-0.08,6.5,0.8
1993,8,15,1993-8-15,0.71,-0.98,7.5,1.2
1993,8,16,1993-8-16,0.59,-0.46,7.5,0.7
1993,8,17,1993-8-17,0.6,0.12,6.5,0.6
1993,8,18,1993-8-18,0.62,0.52,5.5,0.8
1993,8,19,1993-8-19,0.73,1.07,5.5,1.3
1993,8,20,1993-8-20,0.86,0.77,5.5,1.2
1993,8,21,1993-8-21,0.91,-0.06,6.5,0.9
1993,8,22,1993-8-22,0.86,-0.51,7.5,1
1993,8,23,1993-8-23,0.79,-0.54,7.5,1
1993,8,24,1993-8-24,0.7,-1.4,7.5,1.6
1993,8,25,1993-8-25,0.44,-1.97,0.5,2
1993,8,26,1993-8-26,0.23,-1.43,0.5,1.4
1993,8,27,1993-8-27,0.09,-0.51,0.5,0.5
1993,8,28,1993-8-28,0.08,-0.25,0.5,0.3
1993,8,29,1993-8-29,0.01,-0.39,0.5,0.4
1993,8,30,1993-8-30,-0.01,-0.12,0.5,0.1
1993,8,31,1993-8-31,-0.01,0.48,4.5,0.5
1993,9,1,1993-9-1,0.09,0.54,4.5,0.5
1993,9,2,1993-9-2,0.11,0.03,6.5,0.1
1993,9,3,1993-9-3,0.11,-0.13,7.5,0.2
1993,9,4,1993-9-4,0.07,-0.54,0.5,0.5
1993,9,5,1993-9-5,-0.02,-0.5,0.5,0.5
1993,9,6,1993-9-6,-0.07,-1.04,0.5,1
1993,9,7,1993-9-7,-0.26,-1.01,0.5,1
1993,9,8,1993-9-8,-0.29,0.22,3.5,0.4
1993,9,9,1993-9-9,-0.23,0.66,4.5,0.7
1993,9,10,1993-9-10,-0.14,0.59,4.5,0.6
1993,9,11,1993-9-11,-0.07,0.81,4.5,0.8
1993,9,12,1993-9-12,0.06,1,4.5,1
1993,9,13,1993-9-13,0.17,0.58,4.5,0.6
1993,9,14,1993-9-14,0.22,0.57,4.5,0.6
1993,9,15,1993-9-15,0.32,0.72,5.5,0.8
1993,9,16,1993-9-16,0.39,0.23,5.5,0.5
1993,9,17,1993-9-17,0.37,-0.44,7.5,0.6
1993,9,18,1993-9-18,0.29,-0.61,7.5,0.7
1993,9,19,1993-9-19,0.22,-0.66,0.5,0.7
1993,9,20,1993-9-20,0.14,-0.24,7.5,0.3
1993,9,21,1993-9-21,0.16,0.18,5.5,0.2
1993,9,22,1993-9-22,0.16,-0.2,7.5,0.3
1993,9,23,1993-9-23,0.1,-0.68,0.5,0.7
1993,9,24,1993-9-24,0.02,0.12,4.5,0.1
1993,9,25,1993-9-25,0.14,1.07,4.5,1.1
1993,9,26,1993-9-26,0.25,0.63,4.5,0.7
1993,9,27,1993-9-27,0.28,-0.53,7.5,0.6
1993,9,28,1993-9-28,0.13,-1.3,0.5,1.3
1993,9,29,1993-9-29,-0.01,-0.72,0.5,0.7
1993,9,30,1993-9-30,-0.06,-0.46,0.5,0.5
1993,10,1,1993-10-1,-0.14,-0.48,0.5,0.5
1993,10,2,1993-10-2,-0.18,-0.47,0.5,0.5
1993,10,3,1993-10-3,-0.25,-0.27,1.5,0.4
1993,10,4,1993-10-4,-0.22,0.88,4.5,0.9
1993,10,5,1993-10-5,-0.04,1.74,4.5,1.7
1993,10,6,1993-10-6,0.19,1.56,4.5,1.6
1993,10,7,1993-10-7,0.33,0.36,5.5,0.5
1993,10,8,1993-10-8,0.28,-0.82,0.5,0.9
1993,10,9,1993-10-9,0.15,-1.06,0.5,1.1
1993,10,10,1993-10-10,0.05,-0.34,0.5,0.3
1993,10,11,1993-10-11,0.07,0.37,4.5,0.4
1993,10,12,1993-10-12,0.14,0.9,4.5,0.9
1993,10,13,1993-10-13,0.29,1.28,4.5,1.3
1993,10,14,1993-10-14,0.45,1.22,4.5,1.3
1993,10,15,1993-10-15,0.58,0.42,5.5,0.7
1993,10,16,1993-10-16,0.54,-0.85,7.5,1
1993,10,17,1993-10-17,0.4,-0.95,7.5,1
1993,10,18,1993-10-18,0.31,-0.65,7.5,0.7
1993,10,19,1993-10-19,0.23,-0.29,7.5,0.4
1993,10,20,1993-10-20,0.26,0.87,4.5,0.9
1993,10,21,1993-10-21,0.43,1.2,4.5,1.3
1993,10,22,1993-10-22,0.55,1.12,5.5,1.3
1993,10,23,1993-10-23,0.71,0.8,5.5,1.1
1993,10,24,1993-10-24,0.75,0.29,6.5,0.8
1993,10,25,1993-10-25,0.78,-0.36,7.5,0.9
1993,10,26,1993-10-26,0.68,-0.5,7.5,0.8
1993,10,27,1993-10-27,0.67,-0.06,6.5,0.7
1993,10,28,1993-10-28,0.64,-0.52,7.5,0.8
1993,10,29,1993-10-29,0.57,0.32,5.5,0.7
1993,10,30,1993-10-30,0.68,-0.06,6.5,0.7
1993,10,31,1993-10-31,0.51,-2.07,0.5,2.1
1993,11,1,1993-11-1,0.22,-1.79,0.5,1.8
1993,11,2,1993-11-2,0.08,-0.71,0.5,0.7
1993,11,3,1993-11-3,0.01,-0.31,0.5,0.3
1993,11,4,1993-11-4,-0.02,-0.57,0.5,0.6
1993,11,5,1993-11-5,-0.12,-0.48,0.5,0.5
1993,11,6,1993-11-6,-0.13,0.26,3.5,0.3
1993,11,7,1993-11-7,-0.06,0.93,4.5,0.9
1993,11,8,1993-11-8,0.09,0.79,4.5,0.8
1993,11,9,1993-11-9,0.13,0.2,5.5,0.2
1993,11,10,1993-11-10,0.16,0.42,4.5,0.4
1993,11,11,1993-11-11,0.24,0.66,4.5,0.7
1993,11,12,1993-11-12,0.29,-0.34,7.5,0.4
1993,11,13,1993-11-13,0.17,-0.81,0.5,0.8
1993,11,14,1993-11-14,0.11,-0.36,0.5,0.4
1993,11,15,1993-11-15,0.06,-0.52,0.5,0.5
1993,11,16,1993-11-16,0,0.14,4.5,0.1
1993,11,17,1993-11-17,0.09,0.75,4.5,0.8
1993,11,18,1993-11-18,0.14,-0.45,0.5,0.5
1993,11,19,1993-11-19,-0.01,-1.16,0.5,1.2
1993,11,20,1993-11-20,-0.11,-0.4,0.5,0.4
1993,11,21,1993-11-21,-0.13,-0.3,1.5,0.3
1993,11,22,1993-11-22,-0.2,-0.43,1.5,0.5
1993,11,23,1993-11-23,-0.23,-0.13,1.5,0.3
1993,11,24,1993-11-24,-0.25,-0.26,1.5,0.4
1993,11,25,1993-11-25,-0.31,-0.93,0.5,1
1993,11,26,1993-11-26,-0.45,-0.62,1.5,0.8
1993,11,27,1993-11-27,-0.46,0.2,3.5,0.5
1993,11,28,1993-11-28,-0.44,-0.3,1.5,0.5
1993,11,29,1993-11-29,-0.56,-1.41,0.5,1.5
1993,11,30,1993-11-30,-0.77,-1.46,1.5,1.6
1993,12,1,1993-12-1,-0.91,-0.76,1.5,1.2
1993,12,2,1993-12-2,-1.01,-1.4,1.5,1.7
1993,12,3,1993-12-3,-1.27,-2.04,1.5,2.4
1993,12,4,1993-12-4,-1.49,-1.31,1.5,2
1993,12,5,1993-12-5,-1.59,-0.39,2.5,1.6
1993,12,6,1993-12-6,-1.57,1.06,3.5,1.9
1993,12,7,1993-12-7,-1.32,2.3,3.5,2.7
1993,12,8,1993-12-8,-1.01,2.59,4.5,2.8
1993,12,9,1993-12-9,-0.69,2.14,4.5,2.2
1993,12,10,1993-12-10,-0.47,1.47,4.5,1.5
1993,12,11,1993-12-11,-0.31,0.84,4.5,0.9
1993,12,12,1993-12-12,-0.26,-0.27,1.5,0.4
1993,12,13,1993-12-13,-0.32,0.31,3.5,0.4
1993,12,14,1993-12-14,-0.17,1.44,4.5,1.5
1993,12,15,1993-12-15,0.01,1.37,4.5,1.4
1993,12,16,1993-12-16,0.19,1.63,4.5,1.6
1993,12,17,1993-12-17,0.41,1.44,4.5,1.5
1993,12,18,1993-12-18,0.51,-0.4,7.5,0.6
1993,12,19,1993-12-19,0.34,-1.48,0.5,1.5
1993,12,20,1993-12-20,0.22,0.19,5.5,0.3
1993,12,21,1993-12-21,0.34,0.22,5.5,0.4
1993,12,22,1993-12-22,0.22,-1.24,0.5,1.3
1993,12,23,1993-12-23,0.07,-0.82,0.5,0.8
1993,12,24,1993-12-24,0.03,-0.2,0.5,0.2
1993,12,25,1993-12-25,0.02,0.3,4.5,0.3
1993,12,26,1993-12-26,0.09,0.34,4.5,0.4
1993,12,27,1993-12-27,0.1,0.24,4.5,0.3
1993,12,28,1993-12-28,0.15,0.04,6.5,0.2
1993,12,29,1993-12-29,0.12,0.25,5.5,0.3
1993,12,30,1993-12-30,0.23,1.04,4.5,1.1
1993,12,31,1993-12-31,0.35,0.51,5.5,0.6
1994,1,1,1994-1-1,0.33,-0.71,7.5,0.8
1994,1,2,1994-1-2,0.19,-1.19,0.5,1.2
1994,1,3,1994-1-3,0.07,-0.54,0.5,0.5
1994,1,4,1994-1-4,0.04,-0.22,0.5,0.2
1994,1,5,1994-1-5,0,-0.15,0.5,0.1
1994,1,6,1994-1-6,0.01,0.01,5.5,0
1994,1,7,1994-1-7,-0.01,-0.28,0.5,0.3
1994,1,8,1994-1-8,-0.06,-0.29,0.5,0.3
1994,1,9,1994-1-9,-0.08,-0.19,1.5,0.2
1994,1,10,1994-1-10,-0.12,-0.58,0.5,0.6
